MUNNOMBRE;CANNOMBRE;PARNOMBRE;VOTOS
TURMEQUE;Pedro Nel Pulido Jimenez;Partido ASI;336
TUTA;Wilder Ivan Suesca Ochoa;Partido Liberal Colombiano;2909
TUTA;Elkin Alejandro Rincon Salamanca;Partido Conservador Colombiano;2048
TUTA;Luis Alfonso Barreiro;Partido de la U;149
TUTAZA;Gonzalo Castro Triana;19970004;725
TUTAZA;Fabio Antonio Guarin Gomez;Alianza Verde;457
TUTAZA;Aura Delia Alarcon Sisa;Partido Liberal Colombiano;185
TUTAZA;Nelson Albeiro Castro Arguello;Partido Liberal Colombiano;33
UMBITA;Hugo Huertas Romero;Partido Liberal Colombiano;2114
UMBITA;Rafael Ernesto Ramirez Valero;Partido de la U;1195
UMBITA;Victor Manuel Sanchez Vargas;Alianza Verde;797
VENTAQUEMADA;Virgilio Farfan Rojas;20110129;2930
VENTAQUEMADA;Carlos Julio Melo Aldana;Partido de la U;2586
VENTAQUEMADA;Carlos Alberto Otalora Avendano;Alianza Verde;1704
VENTAQUEMADA;Carlos Arturo Barragan Blanco;Partido Liberal Colombiano;223
VILLA DE LEYVA;Fabian Camilo Igua Robles;20110178;2820
VILLA DE LEYVA;Victor Hugo Forero Sanchez;Partido de la U;2596
VILLA DE LEYVA;Juan Evangelista Farfan Corzo;Partido Conservador Colombiano;1075
VIRACACHA;Jose Vicente Vargas Patino;Partido Liberal Colombiano;1254
VIRACACHA;Luis Angel Lopez Puin;Partido Liberal Colombiano;515
VIRACACHA;Francisco Emerson Parra Pedraza;Partido Conservador Colombiano;150
ZETAQUIRA;Luis Gustavo Bonilla Ramirez;Partido de la U;1902
ZETAQUIRA;Jorge Enrique Vargas Mendez;Partido Conservador Colombiano;928
